Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
743855,2019-11-14 12:43:38,374125201044065,fraud_Bahringer Group,health_fitness,15.9,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,3ac4165330ce4567e43231f1dd88545f,1352897018,38.864369,-77.241885,0
833697,2019-12-11 21:22:59,4294040533480516,fraud_Hermann-Gaylord,misc_pos,39.76,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,2dc2c51d66be3d846da8ad5eb6e5c361,1355260979,34.261469,-81.639377,0
789740,2019-12-01 22:57:43,3596357274378601,fraud_Hudson-Grady,shopping_pos,7.04,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,f42995595ecac0bb990bea1f38b8240b,1354402663,40.542922999999995,-77.401224,0
62335,2019-02-06 02:18:07,3546897637165774,fraud_Berge LLC,gas_transport,85.85,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,bb04ac6032cbc55a29f26176bb4b77ae,1328494687,31.354673,-97.727223,0
603851,2019-09-14 01:25:47,376944481517097,"fraud_Bernier, Volkman and Hoeger",misc_net,8.93,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",1957-12-26,7c95289327cf7b8ab919bb7063d5c927,1347585947,31.448789,-88.664173,0
314841,2019-06-01 08:30:21,4642255475285942,fraud_Emard Inc,gas_transport,70.1,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,bf124dbdea0853b6ae65bb29377057c0,1338539421,39.207774,-110.263713,0
1071668,2020-03-21 12:01:09,372382441451095,fraud_Kuphal-Toy,food_dining,58.06,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,16f9be270dd626caa35e53bbc686bbf1,1363867269,42.294138,-73.085953,0
814035,2019-12-07 19:41:05,6011724471098086,"fraud_Becker, Harris and Harvey",personal_care,85.59,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,ca48b9c51e05c4eda9d795c6d20a80bd,1354909265,46.057129,-119.266129,0
336059,2019-06-08 18:15:08,6011724471098086,fraud_Mayert Group,shopping_pos,70.74,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,2f61424d762fdae17a981af2dd468fb3,1339179308,45.920352,-117.907444,0
380665,2019-06-24 01:43:57,501802953619,fraud_Koss and Sons,gas_transport,79.74,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,7156f60521fb252c04b5ed59f6806ed2,1340502237,41.002814,-123.859565,0
813320,2019-12-07 16:57:33,3573030041201292,fraud_Effertz LLC,entertainment,15.42,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,4f0dbc173481cca321ccc4a6effcde20,1354899453,41.277704,-110.322159,0
499654,2019-08-05 07:13:40,2284059275940012,fraud_Volkman-Predovic,shopping_net,488.15,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,62c0c003dfc509f2d36963d8581606b7,1344150820,38.291209,-84.946568,0
153614,2019-03-23 18:20:32,377895991033232,fraud_Hackett Group,travel,2.76,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,595781262621a9a76dd135b7d76a94cf,1332526832,40.813952,-71.5926,0
45326,2019-01-27 22:41:14,6011109736646996,"fraud_Lang, Towne and Schuppe",kids_pets,38.31,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,0b08b8b4aa839737615eafefa0e3a279,1327704074,34.579342,-77.788843,0
1112523,2020-04-07 15:49:09,374930071163758,"fraud_Windler, Goodwin and Kovacek",home,96.03,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,612146f7f6e0e96062fb7e7c33af2f2a,1365349749,43.169675,-84.071475,0
12051,2019-01-07 23:36:18,2283743876903625,fraud_Corwin-Gorczany,misc_net,238.14,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,60e43108215b754f005ddbd5d7691982,1325979378,33.131863,-83.51508100000001,0
876468,2019-12-21 17:25:01,4725837176265195730,fraud_Bogisich-Weimann,kids_pets,35.94,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,6fa4e0b1d76695fd75426d9df10ab7eb,1356110701,31.228734000000003,-86.714736,0
1261963,2020-06-08 19:30:44,4904681492230012,"fraud_Reichert, Huels and Hoppe",shopping_net,2.5,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,0c75ca18d341f5b9bf62a770e6ac9050,1370719844,41.228539000000005,-74.47448399999999,0
56169,2019-02-03 10:23:39,3521815216091574,"fraud_Schaefer, McGlynn and Bosco",gas_transport,72.41,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,c88b7e345c0140acfeb362bdd893355e,1328264619,39.30917,-104.975654,0
1127931,2020-04-14 12:01:00,571465035400,fraud_Larkin Ltd,kids_pets,52.24,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,3f5f3b4520b8ad53eedc8ca74bd5117a,1365940860,43.679569,-109.372401,0
614379,2019-09-18 01:40:10,6534628260579800,"fraud_Schaefer, Maggio and Daugherty",gas_transport,72.59,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,ee764a95e6e7246c84f2656b1f2773bb,1347932410,44.880628,-72.959189,0
909867,2019-12-29 01:34:58,30487648872433,fraud_Hills-Witting,shopping_net,5.55,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,0cb9ff5b24a47a488be67f613c3389f8,1356744898,38.608792,-86.217203,0
49628,2019-01-29 19:45:32,3589289942931264,fraud_Marvin-Lind,personal_care,5.06,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,befb260379e7d9b51c53d988cdd1404e,1327866332,43.573972,-96.597454,0
429762,2019-07-11 23:03:35,376012912828093,fraud_Carroll PLC,health_fitness,3.68,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,1969-05-01,73b83cd364c6ca7931b694835cd6d17e,1342047815,42.409979,-87.140928,0
1089740,2020-03-29 11:09:31,6011693194885790,fraud_Erdman-Kertzmann,gas_transport,87.42,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,ee279e2277e5ecb49a0f20021c5224fd,1364555371,45.100251,-92.587126,0
408780,2019-07-04 13:09:26,6011681934117244,fraud_Bins-Tillman,entertainment,23.66,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,15a289b45a97adab6b28fe84934f10e5,1341407366,36.947956,-87.76763299999999,0
925322,2020-01-01 10:41:20,4492491748959010,fraud_Mohr-Bayer,shopping_net,79.77,Jonathan,Byrd,M,5554 Mack Meadows,Premier,WV,24878,37.3752,-81.6539,337,Advice worker,1986-10-17,7e0ac0f8b64188e9302b68cd717b2549,1357036880,37.407443,-81.74058199999999,0
246243,2019-05-03 19:21:48,4169759661243568,"fraud_Cremin, Hamill and Reichel",misc_pos,9.61,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,47862d1f9d35af2f88072aeb9f2a1c3a,1336072908,40.228798,-76.042745,0
650384,2019-10-04 10:14:13,180018375329178,fraud_Miller-Hauck,grocery_pos,184.81,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,b17ce27cf659b2984085d5a8a5149e6e,1349345653,42.476939,-83.346362,0
35873,2019-01-21 22:34:09,4646845581490336108,"fraud_Reinger, Weissnat and Strosin",food_dining,58.88,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,4f2fea316031e84e566108d7cd418c59,1327185249,40.867283,-72.321842,0
383962,2019-06-24 22:26:40,4707867759656333,fraud_Cormier LLC,health_fitness,64.93,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,03d53c8c8ea16551a984a37957efb759,1340576800,36.856378,-82.4466,0
236805,2019-04-29 00:53:38,4328928491302401,fraud_DuBuque LLC,grocery_pos,227.24,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,6577642db76d34dac62cc56fa209229b,1335660818,42.212396000000005,-87.323073,0
100456,2019-02-28 22:54:13,4328928491302401,fraud_Leannon-Ward,food_dining,41.51,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,a1dec683bab373634a47e9b59aaf814a,1330469653,42.063471,-87.87549399999999,0
187878,2019-04-07 15:30:55,3583635130604947,"fraud_Zboncak, Rowe and Murazik",shopping_net,18.7,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,3ae0a829ba58af9fd361212fbd81cdd7,1333812655,39.83399,-75.407527,0
1197651,2020-05-15 19:47:50,4642894980163,fraud_Botsford PLC,home,44.48,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,4f857810aadd37e0d910192cda56a690,1368647270,40.569818,-95.238673,0
824383,2019-12-09 12:39:15,213191402330021,fraud_Pollich LLC,home,12.15,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,258b491e23df29b7f3a1ec4ff5fb5389,1355056755,43.736455,-87.23508299999999,0
728595,2019-11-07 17:02:24,213178765398315,fraud_Schimmel-Olson,kids_pets,62.88,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,7a20228b61fe6210bd1409c539adf7f2,1352307744,43.72837,-107.532078,0
568002,2019-08-29 23:12:12,3576431665303017,fraud_Reichert-Weissnat,travel,9.5,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,54e29a5264a62aae1e2d53ad214302ab,1346281932,32.736152000000004,-112.223336,0
363245,2019-06-17 16:35:08,3540075240003197,"fraud_Turcotte, McKenzie and Koss",entertainment,1.16,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,ffda32c2a1aefdb868a8ff79dd0521d0,1339950908,43.521763,-92.535412,0
786473,2019-12-01 12:54:55,4195832462863385,fraud_Connelly-Carter,home,4.15,Victoria,Mcbride,F,0688 Kevin Manor,Clarksville,MO,63336,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,87149b8514e18fcaab07ef65afd8e0eb,1354366495,39.5207,-91.17252,0
1106433,2020-04-05 17:15:08,6011438889172900,fraud_Kuhn LLC,shopping_pos,1208.37,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,d958b4b77cf3b8fff0322644ab2c063c,1365182108,34.163653000000004,-91.446553,0
829988,2019-12-10 18:28:00,376445266762684,fraud_Corwin-Romaguera,travel,65.31,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,9da9f8f20ca883cffe28cb052c2a13e7,1355164080,41.132069,-101.839258,0
850698,2019-12-15 16:16:11,2222001896600109,fraud_Beer-Jast,kids_pets,19.43,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,d47b07b5cdb6b06ebadf515aeae2c247,1355588171,39.682595,-89.376899,0
685226,2019-10-19 18:09:32,30103132002433,fraud_Kuhn LLC,shopping_pos,11.75,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,34a2fdc8cace6ddf9730b870d85aebd9,1350670172,41.656165,-78.918269,0
1238954,2020-06-01 00:09:16,180067784565096,"fraud_Schultz, Simonis and Little",grocery_pos,95.2,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,9ead782b6c36944b449277ba87828434,1370045356,43.896334,-87.430031,0
394742,2019-06-29 16:38:45,4998109455173950,fraud_Parker-Kunde,personal_care,86.62,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,aed638abe224ac38da3b70f64848bfb3,1340987925,38.960305,-95.42219,0
817177,2019-12-08 09:31:43,4917187576956394,fraud_Brekke and Sons,gas_transport,69.26,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,93d93acec20d5db3ee52a415f319df7b,1354959103,35.882435,-97.210973,0
91908,2019-02-24 07:05:54,4715741951931168360,fraud_Dach-Nader,misc_net,4.43,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,2ff1fbe9b51b822782286abf3686239e,1330067154,35.880383,-96.505745,0
795277,2019-12-02 21:01:06,3597337756918966,"fraud_Walter, Hettinger and Kessler",personal_care,7.25,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,1c355f09f71da499b336bb2d02df9c9f,1354482066,39.516513,-76.55582199999999,0
190780,2019-04-08 13:54:24,4855488158131690372,fraud_McKenzie-Huels,food_dining,54.13,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,bd8cc79efd16edf286c149895b078a7d,1333893264,44.959478,-73.049922,0
714556,2019-11-01 16:32:13,5104807169438134,fraud_Kilback Group,food_dining,136.59,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,821dbb9ab6721614461b8e595d090d17,1351787533,41.363787,-73.412467,0
328276,2019-06-05 17:39:33,4400011257587661852,fraud_Wilkinson PLC,kids_pets,28.73,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,cbe46518ba5c6d3c1bb7aa874362bcf6,1338917973,41.087796999999995,-98.768389,0
616859,2019-09-19 13:03:55,2576709887791552,fraud_Ernser-Feest,home,65.56,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,0166729fd4170f49ee27ec3a68610a1d,1348059835,32.475984999999994,-117.794617,0
554874,2019-08-25 05:52:57,6011148190095209,fraud_Roberts-Beahan,misc_pos,284.33,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,260dfa10cafe987387b4b646a580e1a0,1345873977,37.0972,-123.090714,0
326590,2019-06-04 20:57:31,2712209726293386,fraud_Goyette-Gerhold,kids_pets,47.62,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,f165ceebe62dc091e897179d09c92cee,1338843451,30.090396999999996,-90.82313,0
404052,2019-07-02 04:13:50,4045036286570100739,"fraud_Reichert, Huels and Hoppe",shopping_net,6.67,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,64464dbd0cd01ef4d3346c229d80b2da,1341202430,40.116184999999994,-76.13730600000001,0
1152816,2020-04-26 04:43:47,180072527505094,fraud_Effertz LLC,entertainment,10.33,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,1bbd1117027a15e9072a488ffdb18559,1366951427,35.353511,-79.94963800000001,0
781315,2019-11-30 14:58:09,4561546772499,"fraud_Bahringer, Osinski and Block",food_dining,10.18,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,27d1a488cb133c388cec95d0110466f1,1354287489,35.254148,-106.733164,0
159905,2019-03-25 19:39:51,3577794103155425,fraud_Morissette PLC,shopping_pos,5.16,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,aad2ced033c484066277f33d2599b152,1332704391,47.291585,-96.651875,0
1250898,2020-06-05 00:46:40,30371006069917,fraud_Luettgen PLC,gas_transport,43.68,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,36ad5e0974c8166521bc532fa6a0d75c,1370393200,38.051195,-90.184549,0
500073,2019-08-05 10:31:31,6011542681743618,fraud_Corwin-Collins,gas_transport,41.03,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,45c48d085ccf588ef5e86d7c15d7c85e,1344162691,38.939231,-78.539806,0
1183963,2020-05-09 23:18:51,4826655832045236,fraud_Hoppe-Parisian,kids_pets,84.65,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,31ece15a61f4e5c26e627b385824738b,1368141531,42.352334,-71.043052,0
1039279,2020-03-07 08:09:26,30364087349027,fraud_Conroy-Cruickshank,gas_transport,63.07,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,585d4d5d8e67ef07abbd93513366b64b,1362643766,35.675558,-96.580518,0
748659,2019-11-16 18:08:51,6011492816282597,"fraud_Hettinger, McCullough and Fay",home,36.5,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,4d2888ff9b3e0eb3497b34633b511eb5,1353089331,33.003412,-92.316857,0
314483,2019-06-01 04:53:48,30371006069917,fraud_Pouros-Haag,shopping_pos,5.3,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,6aea51398a42269e90c3dfb01c8ea3c0,1338526428,38.57481,-90.018938,0
607788,2019-09-15 12:31:43,345933964507467,fraud_Dooley-Thompson,misc_net,5.23,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,1a1914b5e2607512c8630e25402907ba,1347712303,38.850317,-75.815281,0
1233396,2020-05-30 01:55:08,373043435942726,fraud_Roob LLC,grocery_net,47.52,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,a128ba29c83045c9565aa9ffb081b611,1369878908,29.400803999999997,-96.563576,0
265089,2019-05-11 23:25:56,30266994494236,"fraud_Reinger, Weissnat and Strosin",food_dining,7.58,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,5696cc8c423868384494ece1c2ff3179,1336778756,38.078876,-77.343734,0
1048587,2020-03-10 16:13:03,3591919803438423,"fraud_Armstrong, Walter and Gottlieb",food_dining,45.27,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,472d17971abb71860ddc29be0bead58b,1362931983,29.12932,-80.838974,0
305366,2019-05-28 00:06:44,30143713661454,"fraud_Reilly, Heaney and Cole",gas_transport,40.58,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,5b526aafa18dbeddf137a0078930cdec,1338163604,47.784655,-95.605047,0
1244998,2020-06-02 14:28:06,377026671291680,fraud_Jast-McDermott,shopping_pos,6.32,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,2e8684bf0569f58ba435883e87dc7e0e,1370183286,37.982464,-91.210689,0
1203963,2020-05-18 12:26:05,30197398657930,"fraud_Baumbach, Feeney and Morar",shopping_net,59.56,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,a66dbd5dd4d77fe79c47990d45da3228,1368879965,36.600448,-78.54451999999999,0
322624,2019-06-03 10:35:48,2512312531485080,fraud_Barrows PLC,shopping_pos,7.18,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",1956-10-08,18836ea0530a11c2757aa4f24f07bf76,1338719748,42.820686,-82.232166,0
334354,2019-06-08 06:19:02,4716561796955522,"fraud_Schaefer, Maggio and Daugherty",gas_transport,62.86,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,6249a8bfb9205e11c981d7f22f6314a2,1339136342,48.513289,-112.104081,0
1250008,2020-06-04 16:08:20,4208110975550360171,"fraud_Hyatt, Russel and Gleichner",health_fitness,74.88,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1982-01-16,9e0b5beef2e3d949eda7b6bafecae673,1370362100,31.51233,-82.493285,0
1077541,2020-03-23 16:22:48,213156747557083,fraud_Bruen-Yost,misc_pos,3.01,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,377ca0808bbc6a804fc2d33b17e7937e,1364055768,33.39626,-117.857415,0
428988,2019-07-11 16:12:28,6506116513503136,fraud_Breitenberg-Hermiston,kids_pets,55.97,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,0a6f55fa23860caaeff6a40c2d34f651,1342023148,31.389083000000003,-96.275677,0
1263911,2020-06-09 07:56:47,4756039869079882102,fraud_Dibbert-Green,entertainment,7.78,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,e92ac1f56c01aa9cab9ef9656c279fc0,1370764607,33.469972999999996,-97.410931,0
884105,2019-12-22 22:22:15,3541160328600277,fraud_Hills-Witting,shopping_net,3.2,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,c91f29a18f107468725903415f0f82ba,1356214935,39.20241,-89.76570600000001,0
1106311,2020-04-05 16:27:30,5456712664803820,fraud_Lubowitz-Walter,kids_pets,22.4,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,f34b23e99c57c173385869eb9f330869,1365179250,35.309835,-106.287281,0
281268,2019-05-19 03:58:52,377026671291680,fraud_Ledner-Pfannerstill,gas_transport,55.46,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,c81414266ce805a5a8e9bd05e9a4d44e,1337399932,36.945231,-91.257842,0
173971,2019-04-01 06:07:11,375904527651269,fraud_Kerluke Inc,misc_net,55.13,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,7dcffb52fa44c1baf394131a8ca2ecaf,1333260431,39.735424,-99.003196,0
400265,2019-07-01 02:02:43,5596347693144598,fraud_Hudson-Ratke,grocery_pos,85.23,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,ea74ab0473b78d787af76d5e2379b5b8,1341108163,29.075715999999996,-89.273554,0
676801,2019-10-15 06:13:10,676173792455,fraud_Stiedemann Ltd,food_dining,27.92,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,9aa977d54a4fa8db9f82ecf08454abf8,1350281590,34.802894,-118.06762,0
628611,2019-09-23 22:43:50,346273234529002,fraud_Pfeffer and Sons,shopping_pos,225.64,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,128f4e2b6a8e53650a5bdfa7775dcfe6,1348440230,38.569803,-80.256823,0
173080,2019-03-31 22:22:44,4424338559877976,fraud_Zboncak LLC,food_dining,5.84,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,1c149ea9c6576f9858a384d4fe0a65b2,1333232564,40.21328,-83.737243,0
1284000,2020-06-16 08:27:04,639095706599,"fraud_Gottlieb, Considine and Schultz",shopping_net,3.86,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,ec5f4b731c4d85b424c99bca2256e8ce,1371371224,43.136808,-95.202438,0
1292084,2020-06-19 16:54:54,30044330818990,fraud_Swift PLC,kids_pets,9.22,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,5067ff5788c6837ce124c64dde6be16f,1371660894,25.544123000000003,-82.601641,0
445030,2019-07-16 23:43:27,4586810168620942,fraud_Keeling-Crist,misc_pos,116.06,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,6da922a16a8fc93109d9f9b7b31ae5fb,1342482207,32.931045000000005,-80.366354,0
395686,2019-06-29 22:16:14,4640395708703,fraud_Conroy-Emard,food_dining,40.02,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,07c716fbdc86ae3cccd4765aedda9771,1341008174,31.496413,-91.896697,0
